;Projissue;Projissue;;real_false_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogMoveToList.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;StatsActivity.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogPassword.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;DialogEditList.java;real_true_positive
DAAP;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;HelpActivity.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/weather-overview;MainActivity.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ActivityTaskHistory.java;real_true_positive
aDoctor;NoLowMemoryResolver;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;NnnApp.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;GoogleTaskList.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;OrgSyncService.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;WeekDaysView.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ExtraTypesCursorAdapter.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;WidgetPrefs.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ListWidgetService.java;real_true_positive
PMD;RedundantFieldInitializer;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/NotePad;ListWidgetConfig.java;real_true_positive
DAAP;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;MainActivity.java;real_true_positive
aDoctor;SlowForLoop;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;TutorialActivity.java;real_true_positive
Lint;UnusedIds;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;main.xml;real_false_positive
Lint;UnusedIds;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;row_custom_preference_list.xml;real_false_positive
Lint;UnusedIds;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;activity_about.xml;real_false_positive
Lint;UnusedIds;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;main_drawer.xml;real_false_positive
Lint;UnusedIds;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;activity_settings.xml;real_false_positive
Lint;UnusedIds;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;activity_about.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/CalcYou;strings.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;background_scientific_function_scroll_view.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;secuso_logo_blau_blau.png;real_true_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;strings.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;background_image_button.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;background_radial_dark_blue_rectangle.xml;real_false_positive
Lint;UnusedResources;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;tabs_layout_background.xml;real_false_positive
aDoctor;LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;TerrainManager.java;real_false_positive
aDoctor;LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;SkyPlane.java;real_false_positive
aDoctor;LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;Performer.java;real_false_positive
aDoctor;LeakingInnerClass;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;Filter.java;real_false_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;BaseActivity.java;real_true_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;GameActivity.java;real_true_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;TutorialActivity.java;real_true_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;CityWeatherCursorAdapter.java;real_false_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;CityUtilitiesCursorAdapter.java;real_false_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;SmallLandFragment.kt;real_false_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;AddCityFragment.java;real_true_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;MainLandFragment.kt;real_false_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;LargeLandFragment.kt;real_false_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;StatsActivity.java;real_true_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;XLargeLandFragment.kt;real_false_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/World-Weather/WorldWeather;DragSortController.java;real_true_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/Calculator-You;SmallFragment.kt;real_true_positive
aDoctor;UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;SkyPlane.java;real_false_positive
aDoctor;UnclosedCloseable;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/lato/p;FlarePlane.java;real_false_positive
Lint;SyntheticAccessor;/Users/rar9993/repos/research/fdroid_apps/similar_fdroid_vibe_apps/privacy-friendly-2048;MainActivity.java;real_true_positive
